frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,1016.18,367.34,1096.11,569.61,1049.73,383.04,0.7925,1053.18,379.09,0.8265,1045.78,379.59,0.8047,1060.59,382.06,0.8069,1041.33,384.03,0.8245,1072.44,397.86,0.7580,1034.42,406.75,0.7372,1088.24,417.61,0.7560,1021.08,435.39,0.7388,1089.73,430.94,0.6586,1039.36,428.97,0.5199,1067.50,458.10,0.6289,1047.75,458.60,0.6165,1077.38,503.53,0.7493,1058.12,504.03,0.7290,1055.16,518.84,0.6724,1044.29,549.95,0.7398
0,bottom,0,890.10,560.35,984.01,830.13,927.83,580.64,0.6724,923.22,576.69,0.4526,929.81,576.69,0.4893,919.27,583.27,0.6906,939.69,581.30,0.7692,908.08,613.57,0.7405,959.45,610.28,0.7695,895.56,620.82,0.7861,977.89,638.60,0.7808,901.49,603.03,0.7288,971.30,651.77,0.6729,925.20,686.02,0.6508,952.20,684.70,0.6362,914.00,743.98,0.7613,947.59,743.98,0.7475,909.39,794.70,0.8453,941.67,797.33,0.8142
1,top,1,1018.45,370.23,1096.33,569.20,1049.62,385.67,0.7856,1052.53,381.79,0.8153,1044.76,382.76,0.8323,1059.33,386.16,0.8055,1040.39,388.10,0.8184,1073.42,403.16,0.7631,1034.07,411.42,0.7213,1082.16,422.11,0.6667,1023.87,436.68,0.6955,1089.45,436.20,0.6031,1040.39,436.20,0.4947,1068.08,461.46,0.6176,1049.13,462.43,0.5967,1079.74,506.63,0.7248,1059.33,507.61,0.7106,1054.47,518.29,0.6336,1044.27,551.81,0.7319
1,bottom,0,888.96,560.53,982.96,830.20,928.72,582.12,0.7106,924.77,578.17,0.4449,930.04,577.51,0.4902,919.50,584.10,0.6914,939.91,582.78,0.7747,906.99,613.72,0.7357,959.66,613.07,0.7682,895.14,625.58,0.7705,976.78,643.35,0.7681,902.38,610.43,0.6195,970.20,660.47,0.6847,925.43,686.15,0.6498,951.76,686.15,0.6334,912.92,744.09,0.7722,947.16,743.43,0.7544,908.97,794.78,0.8338,941.89,797.42,0.8158
2,top,1,1016.84,372.57,1096.04,569.26,1049.71,387.36,0.7517,1052.60,383.51,0.7860,1044.91,384.95,0.7669,1058.84,387.84,0.7490,1040.11,390.72,0.8084,1073.25,405.60,0.7685,1033.87,414.73,0.7017,1080.45,428.65,0.7030,1020.90,437.78,0.6572,1090.53,449.78,0.6624,1031.47,443.06,0.4191,1068.92,464.67,0.6526,1050.68,466.11,0.6329,1081.41,508.85,0.7475,1061.72,506.93,0.7029,1053.08,517.49,0.6464,1044.91,551.59,0.7036
2,bottom,0,888.39,560.88,982.80,826.82,929.10,582.82,0.7364,925.85,578.93,0.4550,930.40,578.28,0.4864,920.01,585.42,0.7180,940.14,584.12,0.7825,906.38,616.58,0.7652,959.62,613.99,0.7865,895.34,632.17,0.7487,975.85,647.10,0.7935,908.97,616.58,0.5370,970.65,667.88,0.7070,925.20,688.00,0.6789,951.83,688.00,0.6623,912.22,743.84,0.7892,946.63,743.84,0.7653,908.32,793.84,0.8378,942.09,798.38,0.8246
3,top,1,1014.49,372.83,1095.87,569.97,1049.89,387.66,0.7136,1052.29,383.81,0.7502,1044.59,385.25,0.7254,1058.55,387.66,0.7424,1039.78,390.54,0.7951,1072.99,404.98,0.7748,1034.49,414.13,0.7073,1080.21,427.60,0.7175,1017.16,436.75,0.6874,1091.76,451.67,0.6834,1024.38,444.45,0.4675,1069.14,463.22,0.6423,1051.33,464.66,0.6113,1082.62,507.50,0.7671,1061.92,507.50,0.6973,1052.29,519.53,0.6518,1045.08,551.78,0.7096
3,bottom,0,888.05,561.82,982.60,826.31,928.87,583.64,0.7238,925.64,580.41,0.4624,930.16,579.77,0.4733,919.83,586.87,0.7365,940.49,584.93,0.7938,906.91,617.87,0.7678,959.87,615.28,0.7863,895.94,637.89,0.7790,975.36,650.80,0.7757,909.50,621.74,0.5564,972.78,671.46,0.6720,924.99,690.84,0.6782,951.47,690.84,0.6674,911.43,743.79,0.7946,946.95,743.79,0.7635,908.21,794.16,0.8388,941.78,797.38,0.8269
4,top,1,1012.24,367.50,1096.07,570.33,1049.20,382.75,0.7326,1051.68,378.79,0.7557,1044.25,380.77,0.7381,1058.12,383.25,0.7384,1039.79,386.72,0.8039,1072.48,399.59,0.7809,1035.34,409.99,0.7236,1078.91,421.87,0.7362,1016.03,429.30,0.7312,1091.79,445.15,0.7172,1022.46,440.69,0.5481,1070.99,460.50,0.6439,1052.67,461.98,0.5954,1083.37,502.59,0.7849,1060.59,506.05,0.6962,1051.18,519.42,0.6641,1044.75,551.61,0.7432
4,bottom,0,889.48,563.27,983.10,827.08,928.56,585.04,0.7259,925.34,581.82,0.4835,929.85,581.17,0.4854,919.54,588.26,0.7198,940.15,586.33,0.8000,906.66,619.17,0.7872,959.48,615.95,0.7801,895.71,643.65,0.7642,974.93,653.31,0.7788,911.17,630.12,0.5294,974.29,678.43,0.6874,924.70,691.95,0.6684,951.10,691.95,0.6712,910.53,745.41,0.7891,946.59,745.41,0.7554,907.31,795.65,0.8418,941.44,797.58,0.8302
