frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,933.46,367.08,1007.44,589.05,969.91,390.28,0.7986,974.24,386.48,0.8204,967.20,385.94,0.8498,983.46,386.48,0.8146,963.95,387.57,0.7659,995.92,408.16,0.8063,955.28,407.08,0.7968,998.63,435.26,0.7366,943.35,429.29,0.7840,999.17,458.02,0.6831,939.56,446.64,0.7659,983.46,471.56,0.6517,964.49,471.56,0.6592,980.20,516.54,0.7164,967.20,516.54,0.7032,974.79,562.06,0.8029,986.71,539.30,0.7036
0,bottom,0,739.63,577.75,856.30,824.80,800.98,595.72,0.7553,802.19,591.50,0.5112,800.98,591.50,0.4897,791.93,597.53,0.6988,809.42,596.33,0.7190,777.46,623.47,0.7225,822.09,619.85,0.7812,746.09,650.61,0.8054,844.41,656.04,0.8139,772.63,667.50,0.6651,846.82,649.40,0.6924,775.65,695.24,0.6762,796.76,694.64,0.6558,794.35,747.72,0.6970,802.19,754.35,0.7309,792.54,802.00,0.6755,784.69,809.84,0.7345
1,top,1,933.40,368.03,1007.28,589.13,969.26,390.06,0.8357,973.58,386.28,0.8503,966.56,385.74,0.8768,983.29,386.28,0.8173,963.32,387.36,0.7549,995.71,408.41,0.8036,955.23,406.79,0.7954,998.41,435.40,0.7335,943.35,428.92,0.7825,998.95,458.61,0.6768,939.57,446.73,0.7646,983.29,471.02,0.6398,964.40,471.02,0.6475,980.60,516.37,0.7080,966.56,515.83,0.6911,974.66,562.25,0.7897,986.53,539.04,0.6949
1,bottom,0,739.37,578.24,855.70,833.56,800.65,596.20,0.7450,801.27,592.46,0.5151,801.27,591.83,0.4969,791.30,598.07,0.7213,808.75,597.44,0.7288,777.59,623.62,0.7266,821.22,619.88,0.7828,745.80,650.43,0.8058,844.28,656.04,0.7970,772.60,667.88,0.6557,848.02,650.43,0.6862,775.72,695.31,0.6682,796.29,695.93,0.6599,794.42,748.29,0.6893,802.52,754.52,0.7195,793.17,802.52,0.6516,785.69,811.87,0.7288
2,top,1,933.35,368.26,1006.95,589.15,969.07,390.26,0.8404,973.39,385.95,0.8574,966.38,385.95,0.8785,983.10,386.49,0.8146,963.68,387.57,0.7548,995.50,408.06,0.8039,955.05,406.98,0.7959,998.19,435.02,0.7406,943.73,428.55,0.7855,999.27,457.67,0.6924,939.95,446.35,0.7695,983.10,470.61,0.6438,964.76,470.61,0.6517,980.40,515.91,0.7133,966.38,514.83,0.6942,975.01,562.29,0.7884,986.87,538.56,0.6968
2,bottom,0,739.10,578.27,855.69,837.64,799.93,596.51,0.7633,800.57,592.71,0.5220,800.57,592.08,0.5025,791.07,598.41,0.7378,808.80,597.78,0.7443,777.14,624.37,0.7334,820.83,619.94,0.7903,744.84,650.34,0.8135,844.26,656.67,0.8014,771.44,668.70,0.6579,848.06,651.60,0.6930,775.87,697.19,0.6766,796.77,697.19,0.6696,794.23,747.85,0.6724,801.83,755.45,0.7171,794.23,801.68,0.6492,786.63,813.08,0.7439
3,top,0,933.41,368.45,1006.38,589.13,968.28,390.43,0.8255,973.13,386.12,0.8463,965.58,386.12,0.8657,982.83,386.12,0.8078,963.43,387.73,0.7482,995.22,408.21,0.8028,954.81,407.13,0.7959,997.91,434.61,0.7449,943.49,428.68,0.7863,998.99,456.70,0.7099,939.72,445.92,0.7731,983.36,471.25,0.6456,964.51,471.25,0.6510,980.67,516.50,0.7151,966.66,515.96,0.6926,974.74,562.30,0.7945,986.60,538.59,0.7008
3,bottom,1,738.78,578.56,855.77,829.93,800.34,596.84,0.7369,800.34,592.55,0.5038,801.57,592.55,0.4931,790.52,598.69,0.7351,808.93,598.07,0.7427,776.41,625.08,0.7361,821.21,620.78,0.7936,744.49,652.08,0.8228,843.91,656.99,0.8118,770.88,669.88,0.6801,847.60,650.85,0.6846,775.79,696.88,0.6834,796.66,696.26,0.6745,794.20,749.04,0.7022,802.18,755.79,0.7289,793.59,803.05,0.6751,787.45,812.87,0.7591
4,top,0,933.41,368.61,1006.04,589.11,968.11,390.03,0.8350,972.95,386.26,0.8528,965.42,386.26,0.8704,982.64,386.26,0.8077,963.26,387.88,0.7405,995.03,407.80,0.7988,955.19,406.72,0.7960,997.72,434.71,0.7432,943.88,428.25,0.7858,998.26,456.25,0.7050,939.58,446.02,0.7770,983.18,470.78,0.6443,964.34,470.78,0.6490,980.49,516.54,0.7141,966.49,516.00,0.6900,975.11,562.30,0.7915,986.41,539.15,0.7011
4,bottom,1,738.24,578.96,856.11,837.30,800.33,597.13,0.7644,800.33,593.34,0.5205,800.96,593.34,0.5082,790.87,599.02,0.7469,808.53,598.39,0.7483,776.36,625.51,0.7397,820.51,621.09,0.7929,744.83,652.00,0.8148,843.85,657.68,0.7954,770.05,670.29,0.6746,847.00,652.63,0.6694,775.73,697.41,0.6844,796.54,697.41,0.6722,794.65,747.87,0.6785,802.22,756.07,0.7158,794.65,801.48,0.6555,787.71,814.09,0.7518
