frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,831.81,383.91,918.00,572.72,882.28,398.57,0.7549,885.97,394.88,0.7864,878.59,394.42,0.7223,890.12,398.11,0.7648,871.22,396.73,0.7478,900.26,417.01,0.7033,854.62,413.32,0.7033,913.63,433.14,0.7596,837.11,437.75,0.7767,903.95,458.04,0.7391,842.64,463.11,0.7623,885.97,471.40,0.5798,862.46,471.86,0.5742,882.28,514.73,0.6355,865.69,515.66,0.6357,874.90,551.15,0.6589,876.29,520.73,0.4989
0,bottom,0,914.26,578.34,1022.33,833.89,988.88,600.06,0.6895,987.01,597.56,0.4841,992.63,598.81,0.5473,975.16,600.68,0.7468,995.75,604.42,0.7123,957.69,620.64,0.7758,999.49,631.25,0.7220,936.48,632.50,0.6363,1015.71,639.98,0.8062,924.00,643.10,0.7067,1011.97,617.52,0.7993,962.68,694.89,0.6161,988.26,696.76,0.6376,967.67,737.94,0.6934,997.62,753.53,0.7215,972.04,782.23,0.7195,988.26,809.69,0.7907
1,top,1,832.50,382.55,917.41,572.02,883.74,398.18,0.7461,887.44,394.94,0.7934,880.04,394.02,0.7188,891.15,398.64,0.7308,872.18,396.79,0.7552,901.78,417.61,0.7319,855.06,414.37,0.7293,913.81,434.72,0.7923,837.49,440.28,0.7851,906.41,460.63,0.7275,843.04,464.33,0.7520,886.06,477.28,0.5825,861.54,476.82,0.5767,881.89,522.61,0.6245,862.93,520.30,0.6633,875.42,551.29,0.6539,871.72,526.31,0.5475
1,bottom,0,916.85,577.26,1024.47,833.25,988.16,599.01,0.7157,986.91,595.26,0.5209,991.91,596.51,0.5592,975.04,599.01,0.7669,994.41,602.76,0.7127,957.54,622.13,0.7859,1000.03,632.13,0.7257,933.79,641.51,0.6764,1017.53,645.88,0.7840,925.66,652.13,0.7023,1012.53,624.01,0.7570,962.54,695.26,0.6434,986.91,696.51,0.6574,968.16,739.63,0.7052,996.91,754.63,0.7287,972.54,782.13,0.7272,987.54,810.25,0.7827
2,top,1,833.35,382.83,918.16,572.10,884.54,397.99,0.7534,888.69,394.76,0.8111,881.30,393.83,0.7278,892.39,398.91,0.7348,873.45,397.07,0.7460,902.56,417.40,0.7302,856.35,414.63,0.7225,915.03,436.34,0.7847,837.87,440.96,0.7884,909.03,462.22,0.7096,843.87,465.92,0.7473,885.92,479.78,0.5727,861.89,478.39,0.5787,881.76,523.67,0.6634,860.51,522.75,0.6946,875.29,552.32,0.6930,866.98,525.98,0.6460
2,bottom,0,920.59,576.57,1024.05,832.93,985.47,597.72,0.7461,984.84,593.34,0.5489,989.85,593.97,0.5346,974.20,598.98,0.7881,992.98,601.48,0.7092,956.05,622.76,0.7833,1001.74,631.52,0.7483,936.02,647.79,0.7227,1018.01,652.18,0.7897,929.14,662.19,0.6724,1010.50,629.64,0.7647,961.06,697.24,0.6513,986.09,698.49,0.6698,967.32,741.05,0.7178,996.11,756.07,0.7519,971.70,782.36,0.7546,987.34,811.78,0.7834
3,top,1,833.91,382.77,919.70,571.74,885.57,397.90,0.7558,889.72,394.67,0.8049,881.88,393.75,0.7415,893.41,398.82,0.7524,874.50,396.51,0.7604,903.10,417.74,0.7422,857.43,414.51,0.7380,915.56,437.57,0.7602,838.51,441.27,0.7856,913.71,462.03,0.6825,844.51,465.26,0.7520,887.42,477.25,0.5757,862.96,476.33,0.5747,882.80,519.24,0.6584,861.58,520.16,0.6196,874.96,551.07,0.7075,862.50,535.38,0.6702
3,bottom,0,928.14,576.12,1024.58,834.03,984.55,598.03,0.8076,984.55,593.62,0.5886,985.81,594.88,0.5290,973.84,599.29,0.8189,992.10,601.18,0.7631,954.95,625.11,0.7772,1005.33,632.66,0.8135,937.32,654.70,0.7353,1017.92,661.63,0.8037,933.54,674.85,0.5908,1005.96,642.11,0.5907,958.73,699.41,0.6728,985.81,701.30,0.6865,965.03,741.60,0.7035,995.88,757.97,0.7599,968.80,783.15,0.7603,986.44,812.12,0.7856
4,top,1,834.36,381.89,922.33,572.25,886.25,397.60,0.7603,890.43,394.35,0.7951,883.00,393.42,0.7419,894.15,398.53,0.7394,875.10,396.21,0.7625,903.91,418.05,0.7368,858.36,414.80,0.7332,916.92,438.03,0.7636,839.31,440.82,0.7854,917.39,455.69,0.7269,846.28,462.66,0.7623,887.64,477.54,0.5933,863.48,476.61,0.5877,883.46,524.47,0.6476,861.62,519.36,0.6637,875.10,550.50,0.7087,861.15,544.46,0.6916
4,bottom,0,930.80,576.28,1022.70,834.32,983.68,599.46,0.7773,983.68,594.42,0.5681,986.20,595.05,0.5335,972.97,600.09,0.8064,991.87,601.35,0.7746,954.70,628.44,0.7933,1004.47,634.11,0.8369,937.69,662.46,0.7753,1015.18,668.76,0.7802,935.17,686.40,0.6604,1001.32,655.53,0.4857,957.22,703.41,0.7086,984.31,705.30,0.7089,961.00,741.21,0.7107,996.28,758.85,0.7893,963.52,782.79,0.7663,986.20,813.66,0.7941
