frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,1018.00,359.90,1104.84,568.15,1057.35,376.07,0.7852,1060.91,372.51,0.7955,1052.78,372.51,0.7833,1068.03,373.53,0.8256,1048.20,376.07,0.8399,1077.18,387.76,0.7713,1040.58,394.88,0.7743,1097.52,401.49,0.6586,1023.80,421.82,0.8133,1095.99,406.57,0.5746,1044.13,410.64,0.6685,1066.50,454.36,0.6441,1049.22,454.36,0.6325,1059.90,496.56,0.6481,1052.27,498.09,0.7657,1049.73,529.10,0.7232,1051.76,546.39,0.7755
0,bottom,0,873.91,571.29,959.55,843.61,907.42,595.09,0.5987,904.10,589.78,0.5195,911.41,589.11,0.4823,902.10,595.76,0.7483,923.38,594.43,0.7537,888.81,628.34,0.8268,941.33,628.34,0.8158,880.16,669.56,0.8191,949.31,671.55,0.8095,882.16,701.47,0.7577,951.97,708.78,0.7765,904.10,711.44,0.7065,930.03,710.11,0.7248,905.43,764.63,0.8467,934.68,753.32,0.7565,912.74,823.13,0.8539,940.00,801.19,0.7911
1,top,1,1017.79,360.56,1105.26,568.00,1056.97,377.17,0.7456,1060.01,373.12,0.7614,1052.41,373.63,0.7573,1067.60,374.14,0.7947,1047.85,377.17,0.8020,1077.23,388.82,0.7549,1040.76,395.91,0.7633,1097.99,402.50,0.6802,1024.05,422.75,0.8065,1094.44,408.07,0.5308,1044.81,411.11,0.6494,1066.08,453.65,0.6335,1048.86,453.65,0.6202,1061.02,495.68,0.6423,1052.92,498.22,0.7604,1049.88,529.62,0.7152,1051.90,546.83,0.7676
1,bottom,0,874.22,571.70,959.37,843.72,908.83,594.81,0.6041,904.84,590.16,0.5033,912.15,589.50,0.4915,901.52,595.48,0.7477,922.77,594.81,0.7647,888.24,628.68,0.8330,940.70,628.68,0.8164,880.27,669.86,0.8110,948.67,671.85,0.8080,882.26,703.06,0.7562,951.99,709.04,0.7723,903.51,711.69,0.7040,930.08,710.37,0.7245,905.50,764.82,0.8456,934.73,753.53,0.7604,912.81,823.26,0.8538,940.04,801.35,0.7900
2,top,1,1017.81,361.69,1105.55,567.82,1057.15,377.70,0.7859,1060.67,373.67,0.8010,1052.62,374.17,0.7825,1067.72,375.18,0.8032,1048.09,377.70,0.8336,1077.28,389.27,0.7632,1041.04,396.82,0.7644,1097.91,402.36,0.6875,1023.93,423.49,0.8112,1095.39,408.90,0.5714,1044.57,412.42,0.6540,1066.71,454.19,0.6349,1049.60,454.19,0.6236,1061.17,496.46,0.6429,1053.12,498.47,0.7576,1050.10,529.68,0.7167,1052.62,547.29,0.7665
2,bottom,0,873.96,571.75,959.59,843.64,909.48,594.85,0.6041,904.83,590.20,0.4888,913.46,589.54,0.4928,900.85,596.18,0.7449,922.09,594.85,0.7693,886.91,628.70,0.8408,940.67,628.70,0.8123,880.27,670.52,0.8048,948.64,671.85,0.8065,881.60,703.71,0.7418,952.62,709.68,0.7716,902.84,711.68,0.7039,929.39,710.35,0.7236,904.83,764.78,0.8460,934.70,753.49,0.7656,912.80,823.19,0.8541,940.01,801.95,0.7889
3,top,1,1018.13,362.52,1105.06,567.53,1057.09,378.93,0.7805,1060.60,374.93,0.7984,1053.09,375.43,0.7859,1067.60,376.43,0.8088,1048.08,378.93,0.8310,1077.61,390.45,0.7689,1040.57,397.95,0.7642,1098.13,403.46,0.7248,1024.06,424.48,0.8101,1095.13,409.97,0.6137,1044.08,413.97,0.6539,1067.10,455.01,0.6402,1049.58,454.51,0.6282,1061.60,497.56,0.6509,1053.59,498.06,0.7622,1050.59,529.59,0.7090,1052.59,547.11,0.7681
3,bottom,0,873.62,571.76,959.84,843.65,908.76,594.86,0.6031,904.78,590.21,0.4849,913.41,589.55,0.4838,900.80,596.19,0.7431,922.04,594.86,0.7755,886.86,628.71,0.8445,939.96,628.71,0.8103,879.56,670.53,0.8043,948.59,671.86,0.8069,880.88,703.72,0.7444,953.24,709.70,0.7630,902.79,711.69,0.7074,929.34,710.36,0.7246,904.78,764.79,0.8451,934.65,753.51,0.7674,913.41,823.21,0.8556,939.96,801.97,0.7893
4,top,1,1018.01,363.51,1104.89,567.36,1057.47,380.33,0.7498,1060.95,376.35,0.7699,1052.99,376.84,0.7506,1067.92,377.34,0.7894,1048.01,380.33,0.8166,1077.38,391.28,0.7624,1040.55,398.74,0.7597,1098.78,404.22,0.7346,1024.12,426.12,0.8005,1094.79,411.19,0.6172,1044.03,414.67,0.6497,1066.92,454.49,0.6376,1049.50,454.49,0.6245,1062.44,497.29,0.6567,1053.49,498.78,0.7622,1050.50,529.64,0.7099,1052.49,547.06,0.7712
4,bottom,0,873.06,571.78,960.10,843.66,908.62,594.88,0.6010,904.63,590.23,0.4818,913.26,589.57,0.4899,900.65,596.21,0.7397,921.89,594.88,0.7696,886.05,628.73,0.8457,939.81,628.73,0.8075,879.41,671.21,0.8041,949.11,671.21,0.8104,880.74,704.40,0.7474,953.09,709.05,0.7616,902.64,711.70,0.7061,929.19,709.71,0.7229,904.63,764.80,0.8442,933.84,752.86,0.7686,913.26,823.22,0.8531,939.81,801.97,0.7909
