613.5000;462.0000
1297.5000;463.5000
463.5000;1003.5000
1453.5000;1000.5000
665.3972;462.1138
1246.2348;463.3876
538.8204;1003.2718
1379.5035;1000.7242
572.6147;609.5960
1340.1125;610.1853
529.6366;764.7467
1384.8319;764.1231
957.7900;609.8917
959.0053;764.4336
552.2647;683.0596
1361.2965;683.1072
